0,1,target
461.728819021,-6.73733207548,86.2
-105.456438722,-21.5728393927,90.6
-124.413959439,-21.4735285764,90.6
477.06294551,-6.57060203705,91.7
449.50080591,-5.9298304664,89.3
63.6310805312,-12.7316914357,92.3
55.5063505135,-12.62887692,92.3
-65.0757542235,-12.7299289774,91.5
-145.327530911,-15.7951402931,91.0
-143.949046595,-18.5642613025,92.5
-143.861563604,-18.7981034717,92.5
-155.486600898,-20.0457754798,92.8
-107.938808707,-19.5468614034,63.5
-138.938545974,-15.4169872666,90.9
-153.156822217,-14.8535530783,92.9
-168.565881905,-15.1004552408,93.3
473.134823549,-5.16885258596,91.7
-100.100561669,-21.8886110751,84.9
484.402163419,-5.61845533425,89.2
458.726345754,-6.59609174246,86.3
-145.446420204,-15.3498314379,91.0
-167.496719088,-19.9799022297,91.8
344.797306996,-4.20369703486,94.3
10.5456519864,-12.4772287368,90.2
-50.5708108728,-11.6925558731,93.5
-58.0008775611,-12.2353199488,91.4
-119.207044069,-15.4104547693,92.4
-138.903891416,-15.5388538901,90.9
-176.806615805,-14.586886719,93.4
-184.467316783,-14.8219187203,93.5
-137.338339323,-18.297413168,94.3
-155.521427683,-19.3698427741,88.6
-148.710716293,-20.121617504,88.6
-161.048681588,-20.0567034213,91.7
-167.534366565,-19.8543770941,91.8
-173.614442002,-20.4186421958,90.3
-105.515829779,-21.3834852488,90.6
-119.692748709,-22.0264949324,90.0
-124.461248596,-21.3402764436,90.6
487.990752763,-5.85870375239,88.1
187.427311522,-11.3673825453,79.5
-72.3188907686,-15.9172349233,90.2
-96.8773038888,-15.9303259787,94.8
-143.898497353,-18.7422442118,92.5
-179.330449641,-20.667427195,90.1
-137.34290848,-18.2926174514,94.3
-138.796765528,-15.9725960372,90.9
112.136266046,-13.3227235706,94.2
491.172058838,-5.7855444731,87.2
447.670918423,-4.96450697465,87.6
-160.460163848,-14.7447585026,92.9
-79.738474913,-15.7481905249,90.2
-104.32375875,-15.6684919087,92.1
-104.32375875,-15.6684919087,92.1
-111.910486622,-15.7151079103,91.7
-160.52329355,-14.8198756247,92.9
-173.608527794,-20.4443886213,90.3
-129.69790573,-21.7204191941,92.6
523.986692507,-6.10160054086,84.0
514.457904884,-6.27299752206,86.6
449.362323983,-4.8617136282,89.3
449.477979404,-5.26757728224,89.3
86.5501097293,-13.0401007241,93.0
-79.7339692543,-15.74107123,90.2
-87.883785685,-15.6303271123,91.1
-111.925084457,-15.6949494892,91.7
-119.253245324,-15.4501958386,92.4
-119.221697904,-15.4027886403,92.4
-119.220407043,-15.4021330704,92.4
476.795565299,-5.2321411604,91.7
454.144651461,-4.70300052801,91.2
-137.220258002,-18.5927706189,94.3
476.814698738,-5.22335895332,91.7
-71.8115283107,-11.9254759957,88.8
-168.659264155,-14.8189022385,93.3
531.867548894,-6.81484437253,84.2
514.412312332,-6.07641969946,86.6
447.754612615,-5.46487250105,87.6
18.6122646174,-12.9499966026,90.1
-15.192347889,-11.9479410378,91.0
-58.090032627,-11.8484628138,91.4
-79.6768822316,-15.9643495492,90.2
-96.9118646555,-15.871425794,94.8
-104.27696059,-15.7987553739,92.1
-111.943402532,-15.7041572179,91.7
-160.476685727,-14.7133041888,92.9
-160.492669402,-14.8998538448,92.9
-160.442023659,-15.0487824107,92.9
-184.507462509,-14.7625090609,93.5
473.103717319,-5.11335797949,91.7
-72.2366494545,-16.246628397,90.2
473.104199401,-5.08887436586,91.7
63.6553995487,-12.7957193864,92.3
-58.0605198402,-11.9097358131,91.4
-87.901708332,-15.4465588279,91.1
-149.897202109,-19.0587715491,89.7
527.984151832,-6.2442879554,83.9
543.352188409,-5.78345159116,69.0
-57.8894839774,-12.7688406628,91.4
-58.0922810376,-11.8397300669,91.4
-58.0922810376,-11.8397300669,91.4
-71.7259216524,-12.3669642593,88.8
-96.9532302126,-15.6572118594,94.8
-126.13711854,-15.2363477277,92.5
549.466495439,-6.58419951614,82.1
499.281003469,-6.20454356034,85.9
480.40931556,-5.38541135553,91.4
-79.7373500381,-15.7280608522,90.2
-143.912373915,-18.6814373135,92.5
-155.646998203,-18.9304084516,88.6
499.247765811,-6.0359340824,85.9
476.757592402,-5.07921831916,91.7
-150.009420964,-18.570546352,89.7
-167.502791422,-19.932193131,91.8
487.940930184,-5.5558864335,88.1
487.943013553,-5.55800188125,88.1
473.181410306,-5.25468539192,91.7
473.130909519,-5.1745245433,91.7
466.791770514,-5.1352013914,90.1
86.5422755556,-13.0488242577,93.0
-65.1345306672,-12.5105440546,91.5
-65.2791581921,-11.8973066655,91.5
-132.82153936,-15.4313490256,92.4
-114.987158111,-19.0517131349,84.4
-137.213672824,-18.8140848434,94.3
-129.832184529,-21.1992621229,92.6
447.695421576,-5.03771915766,87.6
-184.395511886,-14.9418253142,93.5
-110.46647654,-21.7752576941,91.4
-129.753737064,-21.4416199664,92.6
469.458192364,-6.64919412858,68.2
491.158507648,-5.838185404,87.2
449.390837618,-4.98624963396,89.3
-129.479259294,-18.7978838092,93.7
487.96981412,-5.76380303856,88.1
-50.4573674244,-12.1084055665,93.5
-132.728730921,-15.7609049569,92.4
-138.818561784,-15.8989408043,90.9
242.12311731,-10.5590065036,85.8
-145.500885446,-14.8724584141,91.0
-138.962502871,-14.9001216674,90.9
36.1080118813,-11.8491442717,95.5
18.5107601084,-11.9961135455,90.1
258.414168384,-9.74580866251,90.0
36.1049617334,-11.6378066339,95.5
-34.0802754332,-10.7414086546,95.2
466.774880338,-4.34350899773,90.1
-115.107844238,-17.7289127075,84.4
-96.9270016475,-14.6654237628,94.8
-129.598854416,-17.3178707393,93.7
122.645136171,-12.3638654324,92.5
197.229054742,-8.92264074792,90.1
132.612823156,-12.3301015896,90.1
-137.243273263,-17.2979287166,94.3
-176.815957631,-13.2007415963,93.4
-96.9159764972,-14.2461410684,94.8
-176.806863838,-13.0576998295,93.4
-104.32018742,-14.1201398783,92.1
-104.365852523,-13.9113547171,92.1
-119.230369952,-13.7261164604,92.4
466.703517416,-3.32246205561,90.1
-33.9691571051,-10.1422544826,95.2
451.275506511,-2.78332547115,90.6
-126.027930916,-13.8126653694,92.5
-149.913227163,-17.0980009217,89.7
501.871751641,-4.48155764007,84.9
-104.303231597,-13.5007425368,92.1
-25.0671595275,-9.47427966792,96.0
454.125492607,-2.16612527789,91.2
-33.973727493,-9.55785216276,95.2
-153.113494913,-12.5843080414,92.9
-56.7893025596,-13.4585192646,85.6
-58.1304439721,-9.09670671471,91.4
-138.948112439,-12.3361396303,90.9
-72.3029392907,-12.6701684639,90.2
-72.4151583244,-11.3427540061,90.2
503.235144275,-2.40866720895,81.5
-79.7537366922,-11.2742175467,90.2
-179.531229406,-15.2453531526,90.1
-71.7932469103,-7.13988184629,88.8
-132.934229839,-9.933199778,92.4
-100.238358095,-16.1774865092,84.9
508.740636242,0.0918691446877,86.8
-134.431050033,-14.7597392877,91.7
-42.565179427,-4.87999941625,93.9
-145.523917799,-8.45561664155,91.0
449.26967917,2.32345301055,89.3
-139.039740055,-8.15613401882,90.9
463.527435402,2.13571097156,90.8
460.265436271,2.71091846301,90.7
454.08745842,3.44239895121,91.2
-34.1419634472,-3.13073904075,95.2
-97.1667091728,-6.61933306377,94.8
-153.255577881,-5.56841276381,92.9
-97.184652159,-5.32368821082,94.8
-42.6385676295,-1.86177436499,93.9
503.147913757,3.89016007613,81.5
-160.625566783,-3.67964837223,92.9
-145.504596349,-4.52849740073,91.0
-108.245251172,-7.62198348909,63.5
-145.663830289,-3.71900450661,91.0
469.885788506,6.43714996288,90.1
525.906055606,6.38095714721,83.9
-110.722715565,-7.91348697056,91.4
451.179593895,8.6269939555,90.6
-160.636452046,-0.519426460655,92.9
-50.7799237139,3.70416399127,93.5
-145.717882394,1.8679339708,91.0
-119.481270914,3.77664058624,92.4
-129.899298516,4.8726921992,93.7
-124.810333302,2.84213383023,90.6
-50.568813012,12.9249112452,93.5
-137.582212028,7.29440052133,94.3
447.295295956,22.3002511328,87.6
472.715282944,23.405447109,91.7
472.715282944,23.405447109,91.7
-133.127770304,13.5822866084,92.4
-155.97094979,10.9345009002,88.6
-153.524309842,16.736506682,92.9
466.293492212,26.7146336265,90.1
-80.0570611973,15.7369355281,90.2
-169.005367312,20.5269323978,93.3
447.161828277,31.7609602653,87.6
226.870590184,32.9358839614,88.3
-179.916765104,17.2492105715,90.1
-185.137799619,33.5632346534,93.5
-135.012613484,27.6512764958,91.7
70.5827183405,45.2038506205,92.2
-185.44612819,49.3372875715,93.5
70.4658683861,57.9696337242,92.2
-154.38022689,73.3339377915,92.9
-185.869863059,80.2828090417,93.5
-146.871246238,87.642614476,91.0
-116.535366203,86.4797911638,84.4
-128.209805875,139.154080175,92.5
-60.7918580053,183.959311264,91.4
-128.808418303,184.675059022,92.5
-148.396018528,196.805778113,91.0
-141.206453915,1072.00350708,92.5
550.868526695,-6.46969061616,81.9
513.227227845,-5.95602272695,88.0
470.936628248,-6.09281993472,83.0
-43.2136746539,-3.44322123374,94.2
-161.585443654,-12.7419965312,91.8
-161.677923516,-9.54710140259,91.8
-161.737203984,-11.3265085197,91.8
-161.712676625,-12.0162533249,91.8
47.2682684473,-12.7213884814,92.2
-125.133938321,-12.2598511535,93.1
-125.067872235,-10.0836370221,93.1
-125.128056884,-11.5429810922,93.1
-125.064555236,-12.2011830235,93.1
-125.040721286,-12.2680041295,93.1
-16.8544214932,-11.7635026593,91.9
-77.3981121678,-2.45661418513,91.6
-138.212699648,-19.4028497197,87.5
-33.7577602351,-5.15175996188,94.2
-33.6245280626,-12.5529343303,94.2
-152.598598626,-12.5935565279,91.8
-152.692323932,-10.8411511672,91.8
8.06383921958,-4.49594893818,93.6
-24.6074464418,-10.8723504763,91.6
-24.8413856735,-9.09621753269,91.6
-85.1057549436,-11.1490435933,91.1
-144.346891536,-5.98109368116,94.3
-0.632733881243,-12.8750698589,93.7
-61.7904702791,-12.9021098043,94.3
-115.890593799,-12.357883061,92.1
-115.839413092,-12.5179733624,92.1
-115.830179022,-8.52406200591,92.1
-115.802995936,-12.4318498331,92.1
-115.890938186,-3.73976093308,92.1
-115.837700944,-9.71600258086,92.1
206.526884153,-5.02729848768,84.4
205.321191329,-2.87171942554,84.0
208.216479099,-8.70832569115,84.6
210.402544305,4.42869380664,85.4
210.500034708,-2.66994165222,85.4
210.344850703,8.5946903338,85.4
210.514066866,-3.62423727934,85.4
207.538849594,-4.81018707252,84.7
210.310107792,11.2811326218,85.4
206.598479157,-13.8543422415,84.9
539.54632952,-4.72689430522,86.9
542.41987448,18.0911627495,85.2
123.449872346,-4.55092454685,93.9
95.8141823578,-5.2408530377,91.2
73.1892978596,-11.3348548101,91.6
73.1250339509,-11.0127127495,91.6
73.1193275378,-10.9758393052,91.6
73.2330250147,-11.4446132851,91.6
73.01807756,-3.15337665984,91.6
82.3075034501,-8.60335807014,91.6
101.589008495,82.1344315006,93.1
109.408380906,-5.34850024386,92.3
102.875751989,-4.42649836809,93.1
256.985475967,-6.44301752704,90.4
256.985979873,-7.30626200939,90.4
161.464670432,-5.28931762849,91.2
316.552777466,-7.96171452535,53.4
249.014108763,-6.8282789966,90.4
249.01660406,-3.58457011418,90.4
313.833264583,-5.19443790462,91.1
313.833264583,-5.19443790462,91.1
442.291259311,-7.90137296401,85.1
-158.621852875,-19.5522856941,89.6
-158.593963734,-19.1587080259,89.6
-158.784001949,-14.0405989004,89.6
-205.596383971,-19.0426434253,92.4
-205.739766605,-18.6505015955,92.4
-205.739769631,-18.6346965952,92.4
-205.931490888,-4.41860576714,92.4
-144.078972736,-22.6758527993,50.4
-226.131719648,-18.4545905246,92.6
-226.074926255,-17.1755583727,92.6
-269.257596868,-18.246294536,91.2
-185.544923277,-18.8318410064,92.4
-185.605807217,-15.0617418855,92.4
-233.039843909,-18.3869142259,92.8
-233.093814432,-14.0103328834,92.8
-233.460697086,15.7127767984,92.8
-233.083328361,-11.2673352828,92.8
-232.993368861,-17.4330421685,92.8
-274.808056997,-16.2603806338,90.7
-165.472608845,-17.8856489516,88.1
-198.604931318,-18.735953688,92.2
-198.600646027,-18.7267504992,92.2
-198.555740109,-18.8358918349,92.2
-198.532128186,-18.9016165882,92.2
-198.639629367,-15.4153193719,92.2
-198.694662026,-12.1741019954,92.2
-245.828406276,-2.73958039213,91.2
-245.692547553,-7.42171048073,91.2
-165.985700053,-17.3901717112,92.1
-211.855190429,-19.1063674534,91.6
-211.684270095,-19.797664987,91.6
-211.886363434,-18.9589951515,91.6
-212.726673132,37.0980581615,91.6
-212.047696274,-11.311351935,91.6
-211.930691995,-17.444218588,91.6
-211.944040725,-15.0535213259,91.6
-218.617171465,-19.0365955541,91.9
-258.211818958,-18.4052936883,91.5
-258.148800775,-16.5105192652,91.5
-258.128378618,-12.9102520956,91.5
-258.236393937,-12.7417777869,91.5
-258.61641757,9.72057041167,91.5
-191.643336117,-19.7714993593,92.1
-191.769045783,-19.3959677459,92.1
-191.722243039,-17.918067432,92.1
-191.694542639,-16.0739282789,92.1
-191.852525102,-12.0494078836,92.1
-191.864109464,-17.08661017,92.1
-191.84276389,-17.4744733034,92.1
-191.882585091,-13.3015094053,92.1
-192.037340766,-5.95408573585,92.1
-191.87447366,-17.714554401,92.1
-239.557299477,-18.8836488753,92.5
-239.638966131,-18.566820841,92.5
-239.771396952,-10.4752500381,92.5
-239.631906111,-17.5426081389,92.5
-239.651620127,-14.7704174488,92.5
-171.094597213,-21.9084411381,88.2
-218.659932533,-16.1642315567,91.9
-218.795372218,-13.0817356102,91.9
-218.95316864,1.0585152228,91.9
-263.508855518,-16.6868560349,91.1
-263.518089751,-18.2298754675,91.1
-190.222025093,-6.93863349556,91.2
-301.976674405,-8.80205120188,91.0
-302.127457453,2.22728024826,91.0
23.1761791569,-10.6419865856,91.9
-130.872435832,-9.786341532,92.0
-168.070111966,-8.62639393104,94.8
-334.354412795,9.57768700189,90.3
-190.551735038,19.4907689466,91.2
-139.688049718,-9.25640052323,92.1
-188.270045629,165.607980442,93.7
525.673058514,-5.51457118347,90.9
390.556626699,-11.6606363766,18.7
89.4409671374,-3.24126840769,93.7
-108.400230461,6.67927625053,90.7
-158.985135258,-2.59235013958,95.2
-227.55144415,34.2261862339,91.6
-295.960815041,3.97652386219,91.6
-76.6846027288,6.48194824307,91.6
-196.85826577,4.85833062633,90.5
525.631312446,-5.44141926647,90.9
-177.302866433,20.3039817022,94.8
-176.905406462,-8.33724778243,94.8
500.054437805,2.57553039017,84.7
-183.77251958,10.5450354171,91.1
-303.132873174,62.3834856642,91.0
531.127383357,-5.04744652592,93.4
512.500907314,-7.36237481909,84.1
500.887653056,44.4290799294,85.0
-196.567203371,-16.0219412733,90.5
-76.58658378,-5.50341818728,91.6
-185.928285542,-8.22820938485,93.7
257.178609479,-10.1721599734,93.3
257.065982735,-2.03949689649,93.3
-176.604971758,-14.6511557276,91.1
-176.915302487,-8.34958604015,94.8
-108.282617947,-9.15975821186,90.7
-169.517590731,-13.4319083326,87.9
-148.919388128,-8.58679250243,94.6
-339.68943179,-4.52647626251,87.1
503.536594826,-6.86332532328,84.7
-334.401744609,-0.208842940812,90.3
98.8495949656,-10.9225143369,92.3
505.846725041,-6.79159514535,84.1
515.676345981,-2.4759649981,84.6
107.542609421,-9.29285973896,92.3
-185.924963141,-8.22398476513,93.7
-194.454974231,-8.47714617974,93.6
-178.481493706,735.48963047,94.8
-36.9734689474,-2.4679500996,92.7
528.093912,-5.04299654438,93.4
-131.144590901,-6.65252566678,92.0
-76.5797901048,-6.14016566391,91.6
-103.44861553,176.104068659,91.7
-158.958863127,-8.2477290794,95.2
-271.26104562,-1.67004516327,88.9
-190.125040424,-18.8107782511,91.2
-186.002501429,-3.23715905271,93.7
-226.971223921,-8.48692713096,91.6
-226.964630218,-8.46767317887,91.6
-139.852600429,-6.50107646373,92.1
-168.155756183,-8.44643346996,94.8
-76.5610433087,-6.13525504858,91.6
-327.875887595,-8.03806351532,89.7
-68.4434163378,-2.96062096223,92.1
-168.111845197,-8.51461089889,94.8
-194.594325569,6.49166946783,93.6
-287.310001322,-8.27198890735,90.6
173.370051912,-10.1008255464,90.8
-139.805985183,-8.33294868766,92.1
-242.161598656,-8.83654073874,89.4
-185.939149133,-2.20990802224,93.7
-183.349618588,-19.2379869299,91.1
-334.217442717,-8.25938865708,90.3
-139.813391135,-7.54627362081,92.1
513.749123082,-2.25658892946,87.9
182.340272912,-10.7042117865,90.7
-334.356783955,1.66086051499,90.3
451.471251352,-5.7597728261,94.0
-130.981080689,-9.6248705839,92.0
528.175981864,-5.28536314073,93.4
-322.08780948,-8.70510237327,89.7
-76.4124447877,-9.66071947684,91.6
-158.890393946,-2.42990101261,95.2
-115.516201761,-0.406339954466,90.5
-202.267373633,-8.76951729708,91.5
-278.815866138,-8.51134137354,89.4
-226.926530727,-8.50861637372,91.6
-27.5999391414,-9.75944165074,94.6
-226.918748035,-8.56708110298,91.6
-101.930169772,73.1169506532,91.7
-185.810345104,-5.52674640271,93.7
-295.684422422,-6.77833223175,91.6
-185.769688688,-8.85163470444,93.7
-185.764521478,-8.83562402715,93.7
-302.041079127,-5.08971513967,91.0
542.5093996,-1.41587731951,75.1
542.535330967,-4.56266783188,75.1
543.45400761,0.392920541657,79.5
520.087430646,-2.68312617232,87.2
515.288525393,-0.113454222777,90.2
512.475361088,1.30920994618,91.3
530.406036837,55.5945484003,91.0
531.185512734,-5.19707304405,91.0
481.454935098,32.3854703816,89.6
316.640677804,-3.78861064722,88.2
298.579797937,61.7039388709,90.5
228.632830101,3.33904551093,93.0
192.597701911,-3.23625701015,93.7
155.030003763,-8.36591535902,93.5
124.182086914,-2.69176969343,93.7
124.432303601,-8.54313227427,93.7
112.014634971,267.298033617,89.2
-12.5262692708,-9.68532781637,93.2
-12.5013253797,-12.390566148,93.2
-41.9269310387,-11.0470539605,94.9
-42.0223757829,-12.0266269372,94.9
-42.4232017838,14.3496699314,94.9
-52.0652478292,-9.86723551286,95.0
-62.3183549568,-10.0807422021,95.1
-62.5680729124,4.44885252261,95.1
-62.8161482932,33.9269925365,95.1
-62.2240748899,-12.3773445066,95.1
-62.3708200477,-11.8630937624,95.1
-82.343561268,-11.3310948911,95.8
-92.7462701502,-11.2677440913,95.9
-93.2796211997,31.8359372292,95.9
-103.164351911,-2.5676386899,96.0
-123.509811188,-11.0630206546,96.2
-123.685884546,-7.95347536539,96.2
-134.087157808,4.04704920735,96.1
-134.454396006,29.8548858433,96.1
-133.886936511,-0.474915235852,96.1
-133.665562195,-11.3338071418,96.1
-133.666819645,-11.3373764977,96.1
-133.650107896,-11.4249071644,96.1
-144.011976714,-12.3123738655,94.5
-144.667231758,35.1877343654,94.5
-202.652461802,-8.35725557562,91.0
-211.098101958,-14.8341731808,91.0
-211.261833652,-14.1996244755,91.0
-211.2635666,-14.204274923,91.0
-211.159971125,-12.6044022495,91.0
-211.12469366,-14.1957571448,91.0
-105.920823385,-19.8508886023,81.6
-106.021087875,-13.3914742988,81.6
-106.521174268,33.547933463,81.6
-105.914852657,-9.41166655715,81.6
-71.8869333282,-11.9565233285,94.4
453.621255123,-8.42627536862,79.5
